actual_code,actual_class,pred_code,pred_class,is_correct,prob_away,prob_draw,prob_home,max_prob,prob_margin,entropy,elo_home,elo_away,elo_diff,elo_diff_abs,elo_ratio,expected_home_score,expected_away_score,is_neutral,is_friendly,h2h_matches,h2h_win_rate_home,h2h_gd_home,home_rest_days,away_rest_days,rest_diff,diff_pts_5,diff_gd_5,diff_opp_gd_5,diff_pts_20,diff_gd_20,diff_opp_gd_20,home_surprise,away_surprise,home_consistency,away_consistency
1,Draw,2,Home,0,0.29686039311887374,0.25746589683059445,0.44567371005053186,0.44567371005053186,0.1488133169316581,1.0700615130846347,1455.975106244084,1621.5531281961185,-100.57802195203453,165.57802195203453,0.9379742666440282,0.35916879439916455,0.6408312056008354,0.0,0.0,2.0,0.42800000000000005,0.0,60.0,12.0,48.0,-1.4,-3.4,-2.986747208456299,0.15000000000000013,-0.44999999999999996,-0.5540311781244258,0.17709771693134846,0.05815465897519617,1.0,0.3796123786404292
1,Draw,0,Away,0,0.47873085884511857,0.278085787070403,0.24318335408447841,0.47873085884511857,0.20064507177471558,1.0523890407115206,1691.7312548823302,1695.996230806535,60.73502407579508,4.264975924204919,1.0358108249137514,0.5865251607528584,0.41347483924714157,0.0,1.0,0.0,0.38,0.0,24.0,60.0,-36.0,0.19999999999999996,2.220446049250313e-16,-0.17429694167088927,0.1499999999999999,0.5,0.259885700572013,0.3534847317333918,0.2991287857834253,0.7123583996419215,0.005870041644415132
2,Home,0,Away,0,0.6570883331311597,0.20592187258523795,0.13698979428360242,0.6570883331311597,0.4511664605459217,0.8736603677713801,1781.5623222229183,1603.7874931788504,242.77482904406793,177.77482904406793,1.1513759335801195,0.8017907314085784,0.19820926859142163,0.0,1.0,5.0,0.6425000000000001,0.75,60.0,60.0,0.0,0.0,0.0,0.2834420631872575,0.3999999999999999,0.5499999999999999,0.6128189990584674,0.2251632340926435,0.01303936205490841,0.18207026090790646,0.9768295033032163
2,Home,0,Away,0,0.4645608055621146,0.3332239705460811,0.2022152238918043,0.4645608055621146,0.1313368350160335,1.0455801937390228,1639.490827378436,1679.0399331608032,25.450894217632822,39.54910578236718,1.0151580041159125,0.5365614072028847,0.4634385927971153,0.0,1.0,1.0,0.535,0.25,60.0,60.0,0.0,1.4,1.4000000000000001,1.3361326240086728,0.19999999999999996,0.25,0.12637404007758302,0.5822523028945668,0.6169588792409988,1.0,0.7964703906976052
1,Draw,0,Away,0,0.5142811929526906,0.2670677075705705,0.21865109947673889,0.5142811929526906,0.24721348538212007,1.026996738078099,1417.5160489181767,1448.8931965704191,33.622852347757544,31.377147652242456,1.023205887381723,0.5482366847937047,0.4517633152062953,0.0,0.0,2.0,0.42800000000000005,0.2,60.0,60.0,0.0,1.0,2.0,1.3314104608222488,0.09999999999999987,0.09999999999999987,-0.022410625156176867,0.13627477850513497,0.6411655801081548,0.3507649323003762,1.0
1,Draw,2,Home,0,0.20857367572288193,0.3184512631244193,0.47297506115269883,0.47297506115269883,0.15452379802827954,1.0454531722555858,1492.1017718764165,1772.698666415209,-215.5968945387924,280.5968945387924,0.878379276397394,0.22424883684696578,0.7757511631530343,0.0,0.0,2.0,0.22800000000000004,-0.4,60.0,14.0,46.0,0.8,0.6000000000000001,0.19766745162295052,-0.25,-1.0499999999999998,-1.3555376104169268,0.19711280689864796,0.13953851341368861,1.0,0.006446306704111426
0,Away,0,Away,1,0.3772330662124105,0.29462588983898025,0.3281410439486092,0.3772330662124105,0.04909202226380127,1.0934601898133098,1468.215907527418,1636.9106322043444,-103.6947246769264,168.6947246769264,0.9366521771947404,0.3550498515289511,0.6449501484710489,0.0,0.0,6.0,0.5711111111111111,0.1111111111111111,60.0,60.0,0.0,-0.6000000000000001,-0.5999999999999999,-0.4023675317000407,-0.6000000000000001,-0.6999999999999998,-0.6220272941497085,0.2837604285284705,0.19711280689864796,0.40892635628640406,0.5132218913593872
0,Away,2,Home,0,0.3513610165693787,0.2703730868561738,0.3782658965744476,0.3782658965744476,0.02690488000506891,1.0888722363096222,1358.7351039638309,1518.5943545132902,-94.85925054945938,159.85925054945938,0.9375348326117926,0.3667804550330056,0.6332195449669944,0.0,0.0,0.0,0.38,0.0,60.0,53.0,7.0,0.20000000000000018,0.3999999999999999,0.17471585058869743,-0.45000000000000007,-0.09999999999999998,-0.26125340278427245,0.28892835890761015,0.09934645022697519,0.5126937965469341,0.20854706679881377
2,Home,0,Away,0,0.37515724273925516,0.32413622940499626,0.3007065278557486,0.37515724273925516,0.0510210133342589,1.094312130279903,1464.1978087859914,1573.130593547579,-43.932784761587754,108.93278476158775,0.9720730211835023,0.4371104697699199,0.56288953023008,0.0,0.0,4.0,0.44857142857142857,0.0,60.0,60.0,0.0,-0.6000000000000001,0.3999999999999999,0.2750862881382268,0.20000000000000018,0.65,0.49816442344035683,0.07726997842464506,0.5499958423440481,0.024904271987322056,0.8132125463686483
0,Away,0,Away,1,0.44215197713180965,0.3192804067456637,0.2385676161225267,0.44215197713180965,0.12287157038614593,1.0672506159820017,1419.0488801324457,1460.6305608006694,23.418319331776274,41.581680668223726,1.0160330202313028,0.5336507252759233,0.4663492747240767,0.0,0.0,3.0,0.3566666666666667,0.16666666666666666,2.0,60.0,-58.0,-0.40000000000000013,-0.40000000000000013,-0.28691842711591065,0.25,0.6,0.5012950467047201,0.10481673814175707,0.278065079335033,0.02247885253236882,0.20447113257085311
0,Away,2,Home,0,0.3431089287445203,0.2902122295920379,0.3666788416634417,0.3666788416634417,0.02356991291892141,1.0939375772323021,1319.5178773881257,1425.3358642727615,-40.81798688463573,105.81798688463573,0.9713625483594619,0.4415269703903691,0.558473029609631,0.0,0.0,2.0,0.42800000000000005,-0.4,38.0,46.0,-8.0,-0.3999999999999999,-2.0,-2.159491950391115,-0.35,-1.1499999999999997,-1.3008844875892644,0.034970721603615695,0.21844305670256525,1.0,0.6962630576350047
