date,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral,outcome,actual_outcome,champion_pred,winner_pred,category,champ_p_away,champ_p_draw,champ_p_home,winner_p_away,winner_p_draw,winner_p_home
2025-05-25,Saint Vincent and the Grenadines,Saint Kitts and Nevis,3,0,Friendly,Georgetown,Saint Vincent and the Grenadines,False,0,0,0,0,A_Both_Correct,0.5812362122596388,0.22322042224964475,0.19554336549071652,0.5817385389116569,0.2241317739205302,0.19412968716781281
2025-05-25,Anguilla,Saint Kitts and Nevis,2,4,Friendly,Quartier-d'Orleans,Saint Martin,True,2,2,2,2,A_Both_Correct,0.16763618610820238,0.15170444324769944,0.6806593706440981,0.1718294994012815,0.18236596760503462,0.6458045329936839
2025-05-27,Jamaica,Trinidad and Tobago,3,2,Unity Cup,London,England,True,0,0,0,0,A_Both_Correct,0.4854358522157636,0.27639752906357895,0.2381666187206574,0.46459813059094246,0.29091943873828974,0.24448243067076775
2025-05-28,Nigeria,Ghana,2,1,Unity Cup,London,England,True,0,0,0,0,A_Both_Correct,0.4085986205282614,0.3196704801343805,0.2717308993373581,0.39505668891003376,0.3298240211122877,0.2751192899776786
2025-05-28,Oman,Lebanon,1,0,Friendly,Muscat,Oman,False,0,0,0,0,A_Both_Correct,0.6610700351299479,0.2438340893792008,0.0950958754908513,0.6606330310314357,0.24848003650040992,0.09088693246815446
2025-05-29,Malaysia,Cape Verde,1,1,Friendly,Kuala Lumpur,Malaysia,False,1,1,0,0,D_Both_Wrong,0.35711271970647535,0.2898753276248598,0.3530119526686648,0.35886363492081524,0.2879633599873814,0.3531730050918034
2025-05-30,Saint Vincent and the Grenadines,British Virgin Islands,1,1,Friendly,Kingstown,Saint Vincent and the Grenadines,False,1,1,0,0,D_Both_Wrong,0.8543265189232264,0.1030695501698566,0.0426039309069169,0.8289483801721858,0.12153848261408724,0.04951313721372696
2025-05-30,Saudi Arabia,Jordan,2,0,Friendly,Dammam,Saudi Arabia,False,0,0,0,0,A_Both_Correct,0.44600083938292717,0.32106164477823906,0.2329375158388339,0.4338019667907382,0.3274114843440901,0.23878654886517175
2025-05-31,Trinidad and Tobago,Ghana,0,4,Unity Cup,London,England,True,2,2,2,2,A_Both_Correct,0.29860676955833687,0.23997154491308678,0.4614216855285763,0.3038961142757359,0.24908494208681822,0.44701894363744593
2025-05-31,Jamaica,Nigeria,2,2,Unity Cup,London,England,True,1,1,2,2,D_Both_Wrong,0.27655350093569364,0.30752233027533477,0.4159241687889717,0.27332687552646007,0.3055394013947127,0.4211337230788272
2025-06-01,El Salvador,Guatemala,1,1,Friendly,Chattanooga,United States,True,1,1,2,2,D_Both_Wrong,0.3181737594670164,0.3361719007740776,0.345654339758906,0.3107590410113883,0.3376815271854233,0.35155943180318844
2025-06-01,Puerto Rico,Nicaragua,1,1,Friendly,Pawtucket,United States,True,1,1,2,2,D_Both_Wrong,0.28368710812148185,0.2441029112648319,0.4722099806136864,0.2753542590652436,0.2507297591626923,0.47391598177206407
2025-06-01,Grenada,Anguilla,2,0,Friendly,St. George's,Grenada,False,0,0,0,0,A_Both_Correct,0.8291348694127242,0.12286890832710948,0.0479962222601663,0.8221583594516984,0.13273589779640493,0.04510574275189666
2025-06-02,Tunisia,Burkina Faso,2,0,Friendly,Radès,Tunisia,False,0,0,0,0,A_Both_Correct,0.5088991269444598,0.35165947920961294,0.13944139384592724,0.478143135634424,0.3757777543416751,0.14607911002390098
